subject_id,trial,dlpfc_activity,acc_activity,striatal_activity
1.0,33.0,1.6378539035789617,0.6245304630380623,2.1864057788093776
1.0,34.0,1.9922134520752264,1.0566962540624834,1.3187593159759903
1.0,35.0,1.1972580394688017,1.046794324744762,0.9894805222797098
1.0,36.0,1.2321319110214402,0.11744590495219942,0.4132637203122003
1.0,37.0,1.3135631447063507,0.6466598245481838,0.6054426960678785
1.0,38.0,1.059805473146323,0.2134564108529226,0.26443587674492947
1.0,39.0,1.315937549816463,0.6247334460596372,0.8171071308193876
1.0,40.0,1.5856570656045925,0.5019384440095098,2.2318197163723346
1.0,41.0,1.8198365225654327,0.8686711200713682,2.0172979634811874
1.0,42.0,1.278402119197506,0.8298160869371953,0.024406588374940696
1.0,43.0,0.8758462619612303,0.3413870044381337,0.7127706662867076
1.0,44.0,1.7384024205096287,0.11322179857371911,1.033236032637749
1.0,45.0,1.2085486133675456,0.38862680114637826,0.717530219819443
1.0,46.0,2.3839608587856302,1.031434954070112,1.8838820398305551
1.0,47.0,1.7506475660102443,0.5696489325648421,2.068749856994551
1.0,48.0,1.0207727110932805,0.15240019675972916,1.646469706761192
1.0,49.0,1.1127870586180773,0.5865800935653019,0.46874951880880605
1.0,50.0,0.9132592785280391,0.46193917809895857,1.1537322479158387
1.0,51.0,0.8296602572705857,0.553693185699972,1.647136431858517
1.0,52.0,0.9352784955259211,0.5856821742940197,0.7679373199908818
1.0,53.0,1.1538931510155765,0.43541206710657226,0.5635128440461417
1.0,54.0,0.8229842415805534,0.4696566295307898,0.3947854636058858
1.0,55.0,1.3925751607034358,1.2480969791033827,1.4076034715121277
1.0,56.0,1.4268879279042646,1.47552867147741,1.8469919153537682
1.0,57.0,1.155561493949103,0.7326229838261944,1.8125231649341558
1.0,58.0,1.1388426174890753,0.9470439226629599,0.5445690980125951
1.0,59.0,0.5866061951593312,0.33792618408160524,1.3057621786789104
1.0,60.0,1.2232821030467527,0.9556997646837121,2.192372566130218
1.0,61.0,0.581452827762764,0.4593254952462331,1.4024608931160611
1.0,62.0,0.9512562274571473,0.8012734240264903,0.8049125866192143
1.0,63.0,0.83754384807831,1.0921022013783677,0.837626521208866
1.0,64.0,1.6096843562104728,0.8273174802718646,1.9659456274294662
1.0,65.0,1.9856992242958778,0.5775064965118473,0.09098040923355483
1.0,66.0,1.1823666123790524,0.3538421725397923,0.7490360881697239
1.0,67.0,0.8353817151058285,0.44741651366907703,0.7553698711414607
1.0,68.0,1.4120185836262409,1.030612632051866,0.7138177890048738
1.0,69.0,0.9571047146502004,1.2781160374182554,1.5654683027254102
1.0,70.0,1.8024241521550206,0.8210127392572611,0.5230661213928451
1.0,71.0,0.9255007626714249,0.9319647477257643,0.4361791077921627
1.0,72.0,1.4416743703818657,1.0150280207655809,2.3451124372220193
1.0,73.0,1.3647886509358391,0.7975438518237226,0.8380649331141461
1.0,74.0,0.7661710138663745,0.5150959142994791,0.12318953073767973
1.0,75.0,0.6730503860139017,0.6158744699984692,0.9869546887821297
1.0,76.0,1.3295705604379964,0.9357950839978497,0.6665932137263673
1.0,77.0,0.7219582360860589,1.1608696770468494,0.4585083572520663
1.0,78.0,1.6629696615146285,1.2574085693137755,0.310809627963967
1.0,79.0,0.8935180056719918,0.8233906943979623,0.1733249080022522
1.0,80.0,1.012164843303461,1.4181312511722188,1.0769722333232845
1.0,81.0,1.4054249393293445,1.242270466637101,2.1120043030679394
1.0,82.0,0.9718422972472578,1.0117999001824804,0.5951487789874464
1.0,83.0,0.7179176829305313,1.0384042634125041,2.0977616148806697
1.0,84.0,2.0008098479142014,0.9811786866120011,0.04420720257032171
1.0,85.0,1.7774516783609022,0.9779205849725308,1.1204759331976135
1.0,86.0,1.0634195050914215,0.8047342662903251,1.7108902149357852
1.0,87.0,1.7988418680562446,0.7955470007904311,1.1169436448992374
1.0,88.0,0.6468129475357087,0.6250009635014642,1.0334053381267558
1.0,89.0,1.7951914768983546,1.035057855132165,0.5418775524474017
1.0,90.0,1.4450654489922332,0.570414890448208,0.7969490091391862
1.0,91.0,1.8358595014955403,1.1931898671749528,1.4259448855235128
1.0,92.0,1.9702207133077159,0.8593630169525323,1.0782354606386964
1.0,93.0,1.55025511816828,1.2572522240749906,0.5757389586105268
1.0,94.0,2.0273993794027456,1.3137085006576408,0.6129599539422852
1.0,95.0,0.8073106062382931,0.5480541208127835,0.7198692202816908
1.0,96.0,0.6106933325057512,1.3593053395853338,0.595082661370903
1.0,97.0,0.8533315746934872,0.8070318369066227,1.2315233937076766
1.0,98.0,1.3888539680964098,0.6099216577325255,0.8502938548406518
1.0,99.0,1.319692699154046,0.788162220160033,1.8565093855116244
1.0,100.0,0.9497082232237343,0.660218149046414,0.06592850431519304
1.0,101.0,1.5819290864142352,0.6346791755786877,1.871601468809771
1.0,102.0,1.6362323742829419,1.040076290670146,0.7165620824189635
1.0,103.0,1.0858677643066155,1.2641448287776322,0.6854717128526628
1.0,104.0,0.25746383567255815,0.6707504496299032,0.14122369096033585
1.0,105.0,1.5546718951831886,0.6424248642700274,0.578393091448647
1.0,106.0,2.280442839267838,1.1537063924497728,0.7891194857402196
1.0,107.0,0.924546055259109,1.2143575473006296,0.7308102282290613
1.0,108.0,2.401286902818482,1.8028976698117454,2.062743370805066
1.0,109.0,1.664405928533571,1.2125684354634885,1.8867139703397569
1.0,110.0,1.287966825702596,0.5506663788075223,0.657585246789525
1.0,111.0,1.2340994167280923,1.0857162585566824,0.624541958051782
1.0,112.0,1.0905425328494842,1.38788824547788,0.722877144624851
1.0,113.0,1.1906444348774297,1.4094938355604387,0.9072510294132163
1.0,114.0,1.4952663041412602,0.7761051559333345,0.0
1.0,115.0,1.9436855093834375,1.2520160493266592,0.6785644931903728
1.0,116.0,1.160153457507174,0.9503897569286588,0.8962044101381118
1.0,117.0,1.1121972416010935,0.5467689681959522,0.4726135982870099
1.0,118.0,0.7261654197175688,1.1832315673759533,1.2696215549882472
1.0,119.0,1.9241206963155726,1.2029856296681996,0.9904076687069197
1.0,120.0,0.8881353913212543,0.42744988741535705,0.7086745689138463
1.0,121.0,1.4642908268737385,1.0469182400259445,0.19023707387948807
1.0,122.0,1.1860307810409383,1.2192510082302535,0.268753121229392
1.0,123.0,1.2732396792956546,0.760271357435623,1.1038049113067925
1.0,124.0,1.404862778055328,1.248244493616775,1.778835326800272
1.0,125.0,1.8092922742664117,1.0035542244883686,0.3561968874357378
1.0,126.0,1.0824264886618218,1.1188706852612897,0.43047098581371757
1.0,127.0,1.2047820059930145,0.7706833811876285,1.1357540920129485
1.0,128.0,1.347213121483185,1.2332525415373166,2.023259027022854
1.0,129.0,1.0528653930507352,0.7614738781550838,1.3954119947011407
1.0,130.0,2.2847175951418213,1.6627644028152562,2.0373193483453886
1.0,131.0,0.9069884738641828,0.8909019375184207,1.0903788874830578
1.0,132.0,1.2915858296714409,1.28093587203339,1.3994780717186177
1.0,133.0,1.6629201979355364,1.5643444299913187,0.9564373415002156
1.0,134.0,1.5620589252853652,1.1808240067622162,1.5971800012374087
1.0,135.0,1.189258794697656,1.440150899601671,1.0290094389864741
1.0,136.0,1.1169328011392168,0.7684443632304551,0.09327822861131069
1.0,137.0,2.171492314655587,1.1606193676246275,2.4244966821374176
1.0,138.0,1.3490121439231282,0.8070632844153487,2.0024051169583883
1.0,139.0,1.3630736404886328,1.2956702382123448,0.8168993188513312
1.0,140.0,1.0800009238466994,0.9439838684119383,0.8598731194035293
1.0,141.0,0.8632400485157348,0.9462431023317857,0.8878865963529714
1.0,142.0,2.1271128509294868,1.0232340160340883,1.2982365110305512
1.0,143.0,1.2230600151368898,1.2394321217198296,0.42174502536086245
1.0,144.0,1.195800582197936,0.8384459406127103,0.23152920522934842
1.0,145.0,0.6657334619411232,1.7565672812237945,0.7511608963847913
1.0,146.0,1.393057579792896,0.6055605861883921,1.0010573727246426
1.0,147.0,1.365931794073149,1.3394259311829475,0.0
1.0,148.0,1.181568981557624,0.7510877861369583,0.8429414089507523
1.0,149.0,1.2499845074646156,1.524053373561981,1.0192433049961769
1.0,150.0,1.2510394066850201,1.46560498155163,0.6637641729195062
1.0,151.0,0.23539780065818383,1.3932275407530068,0.7007363840793465
1.0,152.0,1.3114573807178311,1.894493650910595,0.310314918190533
1.0,153.0,1.6950872873160665,1.3029040076984997,0.693876847753133
1.0,154.0,2.16040135513422,1.6769615030843923,1.557091898536276
1.0,155.0,0.9847414190627837,1.8575242559380196,0.06883472191173345
1.0,156.0,1.0775100940940283,1.8616266662856562,1.6484990817379952
1.0,157.0,1.167689668707082,1.4862048985819087,0.3702370715121557
1.0,158.0,1.144975657906282,1.4459787526997032,1.0229714775171348
1.0,159.0,0.5316252079175317,1.201115879113704,1.6277478558954261
1.0,160.0,1.9883849640528475,1.6310213706013137,2.2173143809861044
1.0,161.0,2.302972624462728,1.5733959719205253,2.297900672723446
1.0,162.0,1.409157578812139,1.4684752079812318,0.4413766290377701
1.0,163.0,0.7860080866544001,1.4286459007909826,0.8051299098378196
1.0,164.0,1.2852979104989457,1.9267430261059824,0.3002255662839083
1.0,165.0,1.2584170388305083,1.9720083762975702,0.07871069583516972
1.0,166.0,1.3964332937377548,1.855813769365651,0.8471666293851807
1.0,167.0,1.4423675397931301,1.5036972766269792,0.2656060656981224
1.0,168.0,1.227853050387856,1.5442231527154437,0.6905090140270751
1.0,169.0,1.90096683604049,1.787046081652414,1.8870629765710594
1.0,170.0,1.264069530385593,1.0732256672169822,0.4007514626832408
1.0,171.0,1.442325410371839,1.5003882678986558,0.8114779029374506
1.0,172.0,1.3956882208822197,1.380931215410046,2.000101180343992
1.0,173.0,1.9246147253424164,1.8799501746456893,1.5794915590293974
1.0,174.0,1.6495296123666452,0.9004389762749015,0.5372300738014407
1.0,175.0,0.9824837954470811,1.8528289027009732,0.5307362198719993
1.0,176.0,0.9907472906916791,1.4978460407399579,0.9574976432094463
1.0,177.0,1.6056257585171714,1.299057854678282,0.8845523681801335
1.0,178.0,1.0637117264285352,1.4025117702118461,1.3688407462972088
1.0,179.0,1.355639217158852,1.3735434847540273,0.41825274963167697
1.0,180.0,1.2863903753677413,1.144821272159542,0.13577360790237908
1.0,181.0,1.5802618680881662,1.2875404107517776,0.900497310762382
1.0,182.0,1.1180245334110022,1.5856598323023727,0.10016841368678348
1.0,183.0,1.6391307385245621,1.21597426098048,1.647698520443735
1.0,184.0,1.3462558327053213,1.7192300578519795,1.595395003732936
1.0,185.0,0.5362258576002954,1.4371435234386347,1.6259072952380393
1.0,186.0,1.6490836138439708,1.4452244556238232,1.2887785032203893
1.0,187.0,1.0568085752831329,1.6119234733872592,1.95263338222317
1.0,188.0,1.0265075633967213,1.072825011240707,0.6108568149541177
1.0,189.0,1.4541288171384534,1.10050582167539,0.6911784458152102
1.0,190.0,2.136821784784851,1.1190421272274225,0.38985155121577464
1.0,191.0,1.3059024987427204,1.399677940548369,0.42442703730631215
1.0,192.0,1.5992569115275397,1.723279760515773,0.5863833120785227
1.0,193.0,2.154041746845864,1.8657581545580664,0.0
1.0,194.0,1.510142089848949,1.287802631565669,0.5865019639645086
1.0,195.0,1.4674021174371794,1.1577282516702472,0.26501706208792675
1.0,196.0,1.0584531469262928,1.5708461454705283,1.5092071620225331
1.0,197.0,0.5418937089126399,0.8636878164205091,0.19601453662909069
1.0,198.0,1.5858500009829286,1.5095689133691397,1.3451750062096957
1.0,199.0,0.570931744890639,1.0474616864736572,0.44722057465953324
1.0,200.0,0.41123196398686435,1.7147650012739923,0.6348124725658434
2.0,1.0,2.302576803039759,0.9429489337360378,2.02345837359285
2.0,2.0,1.9272200678258005,1.1233446210321816,1.1569361462301944
2.0,3.0,1.9151982917242978,0.23617780277900585,0.2348784227652131
2.0,4.0,2.33542571221533,1.3207127947192514,1.2863942183757715
2.0,5.0,0.9969136489969841,0.7973523290081284,0.6421941447500987
2.0,6.0,1.3955173275442423,0.649508362000688,0.9880520996022109
2.0,7.0,1.1885838312754409,0.18415779334457555,0.25640251224852195
2.0,8.0,0.9359924965851935,0.4084103051149446,0.8503735873671785
2.0,9.0,2.0994429675362793,1.1598430729565337,0.44760053737832983
2.0,10.0,1.4500005288589994,0.3728302585230887,0.6287358152374363
2.0,11.0,1.832937914444432,0.725425314052293,0.47355339210657665
2.0,12.0,2.488126503832406,0.28147370514700787,0.7050117487574346
2.0,13.0,1.2263089770615987,0.5949785351421911,0.8597318056426702
2.0,14.0,1.960117923182522,0.858510201905895,1.0987556625177932
2.0,15.0,2.0343092466684456,0.7335630391001718,0.5807540520631859
2.0,16.0,1.9458130281724726,0.2021911623678812,1.812991527005735
2.0,17.0,1.6350315046252657,0.580523230107564,0.46824550134638837
2.0,18.0,1.5494074954717734,0.9522022998379309,1.2698369387719117
2.0,19.0,2.187339151780611,0.5615274998753361,1.5563416007998996
2.0,20.0,1.5589251598876335,0.7048397002623716,1.3622797492783496
2.0,21.0,1.3629147489025115,0.7654317037847704,0.4990812861933198
2.0,22.0,2.3475285502887218,0.6190753985638847,1.9590747039303689
2.0,23.0,1.9745119991112277,0.8771606456167317,1.4784940384383827
2.0,24.0,1.2786815990826832,0.8420663530003212,1.665204584592348
2.0,25.0,1.912805634446577,0.9462299489864333,1.3946037463352319
2.0,26.0,1.7790330839401587,0.7837417442418074,1.2791980722322567
2.0,27.0,0.9988739842987663,0.3827987765886745,0.9504688440559551
2.0,28.0,0.846847629569764,0.5203401070418161,1.4895742153588285
2.0,29.0,1.7665738328225604,1.1428489107670838,1.4937380481126667
2.0,30.0,1.9129878473556339,0.8817401891032483,1.4406551974012967
2.0,31.0,1.1731483111889687,0.8803008574409077,0.041761303489875654
2.0,32.0,1.8614395246348778,0.579894846315722,0.7636507136610122
2.0,33.0,1.6654138145950337,0.4371421059299113,0.5466527463739657
2.0,34.0,1.6625186463241368,1.0415354458423616,0.9253612800837674
2.0,35.0,1.859868391530439,0.5414137552917997,0.9376721218395196
2.0,36.0,2.46315160051549,1.0546715027080766,2.0197359852441603
2.0,37.0,1.9896283834817892,0.4649449064111918,0.9390732970753048
2.0,38.0,0.9734250700438154,0.5339648648083896,0.5105310533011485
2.0,39.0,2.5076391730720466,0.7451811859272007,0.5832380977345886
2.0,40.0,1.2003162930604054,0.18347800074164555,0.5720549861678306
2.0,41.0,1.5487539349414536,0.4636459226644901,0.7065724232269022
2.0,42.0,1.4077282210325344,0.5715303612867043,0.9425802726170293
2.0,43.0,1.33833533988828,0.45784632673729103,0.0
2.0,44.0,1.76282562147101,0.6256448168359742,1.1046156011857353
2.0,45.0,1.029983941542093,0.2503960002073303,1.3093479526266958
2.0,46.0,1.1485118033042954,0.6461440760153127,0.28766557993062614
2.0,47.0,1.8458866565357581,0.48258597257197067,1.9460820722116547
2.0,48.0,1.3387969419727694,1.0881085472987282,1.5039356482020256
2.0,49.0,1.704836144192785,0.5211152146207777,0.5243473053834461
2.0,50.0,1.4957835487761737,0.2640552361608328,1.0273315752268521
2.0,51.0,0.5737444844314032,0.8237149744979474,0.5370814659114873
2.0,52.0,2.0673179211767208,1.3740419093121017,2.112874668726041
2.0,53.0,2.4092445753077056,1.0914162206152778,0.4262515839814436
2.0,54.0,0.9144513970320187,0.8011422383380842,1.2720088117814647
2.0,55.0,1.5464383390934562,1.0436146299490656,1.6062521858991048
2.0,56.0,1.683578754988443,0.9071162818149998,1.342530182643899
2.0,57.0,1.593962297171444,1.5067013744642799,1.678362486338938
2.0,58.0,1.1458986251250018,1.2381405210101584,0.7488096414826666
2.0,59.0,2.369265436149271,1.251508516898206,0.455084588912903
2.0,60.0,1.7729899696777582,0.8617701521062087,1.34455579009065
2.0,61.0,2.0453777903275308,1.2429453290833583,0.9316096921012371
2.0,62.0,1.8905048837016718,1.4539339904470159,0.0
2.0,63.0,1.5399905114711316,1.6264327929915132,0.5214774369602662
2.0,64.0,1.7367101820228639,0.9686157481770238,0.7358281673139121
2.0,65.0,1.5787984881056065,1.1664521818833877,1.0167502630874121
2.0,66.0,1.8485106102421982,1.1287673596106207,1.9499613230652073
2.0,67.0,1.0926479286272786,1.1303009046958914,0.11702257646644876
2.0,68.0,0.7330127788983288,1.3085222276096298,1.5296206438853817
2.0,69.0,1.8530775292182478,1.1148269105838453,1.3951779808746054
2.0,70.0,1.8634568463302945,1.5708843895679179,0.3797500779835711
2.0,71.0,1.06513620336875,0.6486226346110178,0.15713230370562561
2.0,72.0,1.8366065093024302,0.934428306074423,0.2619505751204034
2.0,73.0,1.7076009690329024,0.8423462637754005,1.6197996802250325
2.0,74.0,1.4027508434118476,0.9928779039543358,0.0
2.0,75.0,1.0476852438635709,1.2314024195942919,0.3595727604692812
2.0,76.0,2.278060463889581,1.4561716830996065,1.429193646352669
2.0,77.0,1.648934514997687,1.25103495148247,1.8254821970152935
2.0,78.0,1.6046278115551804,0.8942804389820316,0.425729994148947
2.0,79.0,2.1378772797551107,0.8278885056943805,0.3602448760497924
2.0,80.0,1.5148227796392324,1.1969335767150526,0.32243595595511093
2.0,81.0,1.565671729943297,0.9515768041266587,1.5714556823480597
2.0,82.0,2.063665029587427,1.0489026085243138,1.6812178484357012
2.0,83.0,1.3422416648844215,1.0201290172757425,0.7731057323980697
2.0,84.0,1.2795284284317376,0.7579255171310901,0.963950936545561
2.0,85.0,1.6693400114273318,0.8698992274887314,1.623431934630084
2.0,86.0,1.9273830777217515,0.836862303298556,0.7324352239289421
2.0,87.0,2.076709908068876,0.9994794422096998,0.8750462526621887
2.0,88.0,2.124630561521515,1.099941925381087,0.5637306026330652
2.0,89.0,1.6067954683605237,0.7581338125919423,0.02168475364054706
2.0,90.0,2.025844628892602,1.0574677167929145,0.052947423551446104
2.0,91.0,1.7823515423530516,1.089231082992471,1.0401571407092067
2.0,92.0,1.981569291922433,1.4849895103160864,1.6293122199256047
2.0,93.0,1.3973002988517533,1.105910092743544,0.11711623715389641
2.0,94.0,1.5791754474796473,0.8169945523296677,0.6195410409349795
2.0,95.0,1.2473877839532996,0.9615242168250273,0.6400409179565543
2.0,96.0,1.121834661481808,0.40839218831801927,0.0
2.0,97.0,1.680625670248329,1.577463131468432,0.27664731775839035
2.0,98.0,1.7189134097935925,1.6839360204341811,0.7496786330761596
2.0,99.0,1.4338322735847098,1.038471183312532,0.9470175816165601
2.0,100.0,0.86155919940499,0.5466466107313418,0.5112637187675128
2.0,101.0,1.5824147793493542,0.9411651002059734,1.978757363284375
2.0,102.0,2.391812930069826,1.1538200235847866,2.269966003982522
2.0,103.0,1.8101975849939391,1.2698093422231829,1.2666631168222293
2.0,104.0,1.8220207000959865,1.5012654627622024,2.1827842268608593
2.0,105.0,1.1027340342081922,1.052172334964234,1.1599418503207373
2.0,106.0,1.171285971815428,1.2172663205892458,0.8994521705388951
2.0,107.0,1.139740821586503,0.9462299713015494,0.4856229146721738
2.0,108.0,1.9227596784672891,1.2350528337959321,0.7786906623800127
2.0,109.0,2.145785635654199,1.2451008984096674,0.06947576759712368
2.0,110.0,1.1847527239559879,0.8023748457224394,0.7915382247802646
2.0,111.0,2.4341570522888656,1.0442157159000436,2.274811070865202
2.0,112.0,2.4657842856555954,0.9051407409933726,1.8367232893921692
2.0,113.0,1.0415548629907383,0.9906098310416491,0.7311098759640561
2.0,114.0,1.2965087390100345,1.2621468570605618,0.8594428760424045
2.0,115.0,2.1652574462294116,1.4959005921896515,1.6115530333982537
2.0,116.0,0.916756017756508,1.3482790598881815,0.5656168519388902
2.0,117.0,1.9899933929763671,0.9988940650796584,0.5499438234922767
2.0,118.0,2.6821253501844495,1.5287951060472402,2.3097550598609695
2.0,119.0,2.147770940789207,1.4581977698411661,1.824882103486996
2.0,120.0,0.9390833282250339,1.3419092812719426,0.7086318165535593
2.0,121.0,1.308395043081155,0.7914640111257405,0.6865461596821891
2.0,122.0,1.3128741651213536,0.895124269214052,1.115161156199047
2.0,123.0,1.649900847114418,0.3054433310129884,0.8761941900058288
2.0,124.0,2.246161067557508,0.8629339347576075,1.113136292698905
2.0,125.0,1.7838046514180335,0.8342413864743871,1.564678125999281
2.0,126.0,2.237152374801738,1.263835707637102,0.7297172252717088
2.0,127.0,1.827901554289788,0.6078497658553322,1.4428552708249456
2.0,128.0,1.9149929360102749,1.1156618133288194,1.5783584821947467
2.0,129.0,1.8511149725040947,1.3940093665073505,0.21128704387668445
2.0,130.0,2.458610305136065,1.2362531205346137,2.119280028505405
2.0,131.0,1.297437921430506,1.6369361777113292,0.31166792776226543
2.0,132.0,1.529968295899467,1.3775837531857222,0.3966482006602792
2.0,133.0,2.4521033616132124,1.1675075373940351,1.2250617217535964
2.0,134.0,2.227910866197949,1.4762404191505167,2.02644333852813
2.0,135.0,1.46030890983621,1.2617776184779168,0.9937691328333749
2.0,136.0,1.6046276744092436,0.5727008072735178,0.5462909411156134
2.0,137.0,2.5746359764565376,1.1972091237733218,1.8802765684548286
2.0,138.0,1.674734863259061,1.2074659174732998,0.6063729339481181
2.0,139.0,1.8374944832414846,0.6895194518436563,0.0
2.0,140.0,2.1850833326667196,0.7767585225506188,0.5048906446908623
2.0,141.0,1.4185720320650814,1.1320406599480906,0.20432497565002927
2.0,142.0,2.0837542923292256,0.9039782841550762,1.392754183398953
2.0,143.0,1.1723749446471206,1.2207347192270517,1.296783398466168
2.0,144.0,1.8519453144328102,1.1488081671374668,1.0323396735641555
2.0,145.0,1.7948495673075862,1.011795334786524,0.9353951145047072
2.0,146.0,2.3434930168264425,0.9889281517595533,2.0297455413928813
2.0,147.0,2.1868548651041,0.8784987020360998,1.259461723395313
2.0,148.0,1.8504986447555734,0.8151931214688088,2.197755185704302
2.0,149.0,2.0493503954267207,1.298574475146643,0.7198140901539741
2.0,150.0,1.4384538840852936,0.8428931847995674,0.8155122068619747
2.0,151.0,2.114303215142168,1.495741227013713,0.6427338120740385
2.0,152.0,1.3226607703197193,1.5007082609371554,1.2484902795148616
2.0,153.0,1.5990463844956824,1.676096534469505,2.0650318851387612
2.0,154.0,1.9358521142369502,0.7668104547980916,2.009601697696601
2.0,155.0,1.9310458946669864,1.5678945879101025,1.0270822170915512
2.0,156.0,2.0734533939020188,1.8193902507806081,1.2994580291499203
2.0,157.0,1.7783981181475939,1.8056037749790301,0.15728308157755846
2.0,158.0,1.481719507625568,1.3818380210357373,0.5503679398520281
2.0,159.0,2.307953278199439,1.4562050676657372,2.1436816952853968
2.0,160.0,1.204833863753008,1.1886549695058322,1.0972346863726128
2.0,161.0,1.639864433912191,0.845260122001772,0.595061838516534
2.0,162.0,1.4175591213541376,1.6121312871344995,1.510081515842416
2.0,163.0,1.284045142001144,0.7815238357271093,0.5958675089431041
2.0,164.0,1.0468886397764188,1.1129264938985608,0.653036676110716
2.0,165.0,2.1043209442449493,1.274611377967662,1.6290016970376882
2.0,166.0,1.4762372493247677,1.3512966010841114,0.6809522348535688
2.0,167.0,1.381978037920869,1.387639266491349,0.19310146992952915
2.0,168.0,1.9449276069812205,1.9775118387452828,1.4633884544201696
2.0,169.0,2.249222927783654,1.6077864631404424,1.747948390857263
2.0,170.0,1.551146133123129,1.9718247659196473,0.11751227918354665
2.0,171.0,1.557812981149388,1.3884345015072175,0.918481482929185
2.0,172.0,1.6728475704150478,1.0264823986776421,0.24723694340087005
2.0,173.0,1.6468085500279304,1.1170808400773775,0.0
2.0,174.0,2.0057239541077094,1.214013120333417,0.46000357506530354
2.0,175.0,1.5044710753074733,1.6152689236185804,0.8273683639066937
2.0,176.0,1.9077123821128883,1.3157666501946659,0.8193707386798368
2.0,177.0,1.8250136177842902,1.6525996947713273,1.2790707966356678
2.0,178.0,1.6679884335865212,1.6084501606895016,0.8592253482745149
2.0,179.0,1.3685171648656913,1.9770360477748543,1.2160858969837876
2.0,180.0,2.3515288751362924,1.2217105197969909,1.5350790814343547
2.0,181.0,1.5132823807158011,1.6969309903194882,1.5864854561671176
2.0,182.0,1.4683903100425455,1.1856156523585757,0.0
2.0,183.0,2.281723805747197,1.4534631710704748,1.4141802614196166
2.0,184.0,0.9722479282339598,1.3599241857490183,0.7930715621497557
2.0,185.0,1.880444343644869,0.9395011570191637,1.2294431920375295
2.0,186.0,1.80683767628048,0.8374194499525262,0.14943239020249963
2.0,187.0,2.457718081532189,1.4760257791545273,1.633882179488815
2.0,188.0,1.749041393730736,1.8730751483557255,1.168545638760915
2.0,189.0,1.7324866159459298,1.672982369801345,0.6411060253480154
2.0,190.0,2.0480841572354125,1.2171299799672275,0.7547707405326675
2.0,191.0,2.0396064856559963,1.4922760694691775,0.10145013980246487
2.0,192.0,0.9906870055220356,1.8033970093766745,2.18136775367399
2.0,193.0,1.7658445804066834,1.9960314787043119,1.2512594984909915
2.0,194.0,1.5208537892376461,0.8354541158011379,0.567996268189777
2.0,195.0,2.0895017158772884,1.7905481381567505,0.49144871603127027
2.0,196.0,1.4485265589773766,2.2025277063974116,1.9824566987083192
2.0,197.0,2.4794709975107647,1.8085522260097011,0.4122737268208654
2.0,198.0,1.3340670135779278,0.98218027278534,0.8944816013476539
2.0,199.0,0.9987592345760268,1.3311093510853527,0.0
2.0,200.0,1.5656385310706384,1.308328407621622,0.1962498879409597
3.0,1.0,1.8012079886941572,0.9313309289304322,1.307215167125822
3.0,2.0,1.3922265141299117,0.6442840880379584,0.7650453739762818
3.0,3.0,1.8217453924770688,0.6469919436733133,2.1494552167744416
3.0,4.0,1.5207841879623716,0.26600774573610714,0.5608711138030352
3.0,5.0,0.8116371894817784,0.2639036781516015,1.3782423699677966
3.0,6.0,1.3614063476038951,0.5590442869864866,0.7826460381332976
3.0,7.0,2.103722076295699,0.6773932554701889,0.8848989021093976
