subject_id,trial,block,evidence_clarity,rule_stability,decision_uncertainty,state_uncertainty,total_uncertainty,reward_magnitude,control_signal,effort_cost,accuracy,reaction_time,obtained_reward,confidence,uncertainty_tolerance
1,34,1,0.8391625613581764,0.9,0.16083743864182365,0.09999999999999998,0.1304187193209118,5,0.6830294521863605,0.4665292325539997,1,514.5021413594064,5,0.7317654532264197,0.6156354589595345
1,35,1,0.8024186116598562,0.9,0.19758138834014383,0.09999999999999998,0.1487906941700719,5,0.4382206968283617,0.1920373791287349,0,487.31845011440083,0,0.6121134204887527,0.6156354589595345
1,36,1,0.7795144042175044,0.9,0.2204855957824956,0.09999999999999998,0.1602427978912478,5,0.430604632103398,0.18542034918890274,0,488.90930034675074,0,0.6006802715894852,0.6156354589595345
1,37,1,0.8754678706761962,0.9,0.12453212932380375,0.09999999999999998,0.11226606466190187,5,0.45190049832822404,0.2042140603892972,0,462.366695589119,0,0.64445067155013,0.6156354589595345
1,38,1,0.8033271782542029,0.9,0.19667282174579714,0.09999999999999998,0.14833641087289856,1,0.3814545220581554,0.14550755239861576,0,496.0621352012788,0,0.5882672582359565,0.6156354589595345
1,39,1,0.8800836114326661,0.9,0.11991638856733389,0.09999999999999998,0.10995819428366693,5,0.4545885223559579,0.20665072465777326,0,445.19788820626445,0,0.6473222975059747,0.6156354589595345
1,40,1,0.8693322284476612,0.9,0.13066777155233877,0.09999999999999998,0.11533388577616938,10,0.6695574986568802,0.4483072440076581,1,484.96682634201153,10,0.7385004724050203,0.6156354589595345
1,41,1,0.7168279929990097,0.9,0.2831720070009903,0.09999999999999998,0.19158600350049515,10,0.6781448263402287,0.45988040549201886,1,544.7956916892613,10,0.6783178828833359,0.6156354589595345
1,42,1,0.7744565533123486,0.9,0.22554344668765136,0.09999999999999998,0.16277172334382567,1,0.43318686735741535,0.18765086205093096,0,444.6700856494442,0,0.5999522855419549,0.6156354589595345
1,43,1,0.8303922519005201,0.9,0.16960774809947987,0.09999999999999998,0.13480387404973992,1,0.2792088306435522,0.0779575711093398,1,511.2558978720104,1,0.5533832622770819,0.6156354589595345
1,44,1,0.8488341046113125,0.9,0.15116589538868752,0.09999999999999998,0.12558294769434375,5,0.5951325825605099,0.3541827908251422,1,573.0012751849495,5,0.6974055654396351,0.6156354589595345
1,45,1,0.7735431606118867,0.9,0.22645683938811334,0.09999999999999998,0.16322841969405666,5,0.5625466113492013,0.3164586899404693,0,417.7990829047003,0,0.6537472986401839,0.6156354589595345
1,46,1,0.797348430591891,0.9,0.20265156940810902,0.09999999999999998,0.1513257847040545,10,0.7504986380988129,0.5632482057881729,1,497.2458717859348,10,0.7428015290325656,0.6156354589595345
1,47,1,0.8153807769252718,0.9,0.18461922307472822,0.09999999999999998,0.1423096115373641,10,0.5959930231934674,0.35520768369528893,1,508.27343434910335,10,0.6844339380232308,0.6156354589595345
1,48,1,0.8144008398418366,0.9,0.18559916015816336,0.09999999999999998,0.14279958007908167,10,0.5260122038297785,0.2766888385778605,0,514.3622744029059,0,0.6540491509636661,0.6156354589595345
1,49,1,0.8907857154005174,0.9,0.10921428459948257,0.09999999999999998,0.10460714229974127,1,0.4411733260936207,0.19463390365650818,0,512.5935751641869,0,0.6452081514461769,0.6156354589595345
1,50,1,0.7661500609341028,0.9,0.23384993906589724,0.09999999999999998,0.1669249695329486,2,0.3939597156676208,0.15520425756891262,1,549.534009038303,2,0.5806365162998227,0.6156354589595345
1,51,2,0.4702273343033714,0.9,0.5297726656966286,0.09999999999999998,0.3148863328483143,10,0.3298253892621501,0.10878478740192885,0,548.0824433361356,0,0.45554077455440484,0.6156354589595345
1,52,2,0.4688426281452623,0.9,0.5311573718547378,0.09999999999999998,0.3155786859273689,5,0.4026325355232733,0.16211295866189995,0,562.0966075231597,0,0.47999580156193267,0.6156354589595345
1,53,2,0.49801077002085264,0.9,0.5019892299791473,0.09999999999999998,0.30099461498957364,2,0.362354937873281,0.13130110100114933,1,502.7098027627642,2,0.4761467189344841,0.6156354589595345
1,54,2,0.46973395898493486,0.9,0.5302660410150651,0.09999999999999998,0.31513302050753256,1,0.3388007838178825,0.11478597111561153,1,629.7600579790686,1,0.4584502244777506,0.6156354589595345
1,55,2,0.46187223109570275,0.9,0.5381277689042973,0.09999999999999998,0.3190638844521486,5,0.5562961362403611,0.3094653911959544,1,468.2945107429069,5,0.5298691228268206,0.6156354589595345
1,56,2,0.30103697255479733,0.9,0.6989630274452027,0.09999999999999998,0.3994815137226013,10,0.5835880945266695,0.34057506407326893,0,618.2639266731434,0,0.4754869627060328,0.6156354589595345
1,57,2,0.4591585338872202,0.9,0.5408414661127798,0.09999999999999998,0.3204207330563899,10,0.40327801861601004,0.16263316029885494,0,655.8158225106212,0,0.47681932360457485,0.6156354589595345
1,58,2,0.3656305334949464,0.9,0.6343694665050537,0.09999999999999998,0.3671847332525268,2,0.2733112202222777,0.07469902309939039,0,600.689525050362,0,0.4028853897387556,0.6156354589595345
1,59,2,0.3061000499878099,0.9,0.6938999500121901,0.09999999999999998,0.396949975006095,10,0.328396636534232,0.10784435088699648,0,607.5466221901054,0,0.40054481243189405,0.6156354589595345
1,60,2,0.35430858316394837,0.9,0.6456914168360517,0.09999999999999998,0.37284570841802583,10,0.4645244796013527,0.21578299214890753,1,576.2241940443713,10,0.45924140625442283,0.6156354589595345
1,61,2,0.4062709263136296,0.9,0.5937290736863704,0.09999999999999998,0.3468645368431852,5,0.4108597910441573,0.16880576789684862,1,584.0890700317431,5,0.46074128153647637,0.6156354589595345
1,62,2,0.4939073734228318,0.9,0.5060926265771681,0.09999999999999998,0.30304631328858406,2,0.5528136898320634,0.30560297566574074,1,504.2040376295835,2,0.5411196129522069,0.6156354589595345
1,63,2,0.3877942841411272,0.9,0.6122057158588727,0.09999999999999998,0.35610285792943636,5,0.41307624258121634,0.17063198218501588,1,536.6093874225024,5,0.4549378770629279,0.6156354589595345
1,64,2,0.38566289498802153,0.9,0.6143371050119785,0.09999999999999998,0.3571685525059892,10,0.4240423716921845,0.17981193299033277,1,548.021266790531,10,0.4577096095438456,0.6156354589595345
1,65,2,0.3500485796329191,0.9,0.6499514203670809,0.09999999999999998,0.3749757101835404,2,0.47105042542716197,0.22188850329511028,0,594.2825272672877,0,0.4597211237184063,0.6156354589595345
1,66,2,0.4314222657000334,0.9,0.5685777342999666,0.09999999999999998,0.3342888671499833,1,0.30440697158026875,0.09266360434667055,1,662.0317528745604,1,0.43417912137408016,0.6156354589595345
1,67,2,0.3711945357302523,0.9,0.6288054642697477,0.09999999999999998,0.36440273213487384,1,0.4069064359042508,0.16557284758030016,1,527.8666292239408,1,0.447112943401302,0.6156354589595345
1,68,2,0.318831397653712,0.9,0.681168602346288,0.09999999999999998,0.39058430117314397,2,0.49805654650535536,0.2480603235168412,0,606.1013383728745,0,0.45646958858535375,0.6156354589595345
1,69,2,0.31956683213020026,0.9,0.6804331678697997,0.09999999999999998,0.39021658393489983,10,0.4754215648029196,0.22602566427965667,0,624.3626314222481,0,0.4498438009608199,0.6156354589595345
1,70,2,0.42995473652855265,0.9,0.5700452634714473,0.09999999999999998,0.33502263173572366,2,0.6043870490497322,0.36528370505904334,1,606.2312749733057,2,0.5334405387771897,0.6156354589595345
1,71,2,0.37492252292529427,0.9,0.6250774770747057,0.09999999999999998,0.36253873853735286,2,0.45204167947897606,0.2043416799861733,0,601.3542177028909,0,0.4628101603485044,0.6156354589595345
1,72,2,0.43679275387962824,0.9,0.5632072461203718,0.09999999999999998,0.33160362306018587,10,0.5745953365008006,0.3301598007284683,1,512.010709410036,10,0.5262269090317313,0.6156354589595345
1,73,2,0.41715511625469265,0.9,0.5828448837453073,0.09999999999999998,0.34142244187265364,5,0.5488221061590657,0.30120570420887277,0,599.1701615872836,0,0.5100097403239455,0.6156354589595345
1,74,2,0.325700070646782,0.9,0.6742999293532179,0.09999999999999998,0.38714996467660895,1,0.5123662834299306,0.2625192083958,0,568.4569818419769,0,0.4634268651109693,0.6156354589595345
1,75,2,0.49223811276478285,0.9,0.5077618872352172,0.09999999999999998,0.3038809436176086,2,0.3811682254691179,0.1452892161072763,1,509.64324926814646,2,0.4807287609094521,0.6156354589595345
1,76,2,0.3754518166455952,0.9,0.6245481833544049,0.09999999999999998,0.3622740916772024,1,0.46867883045949854,0.21965984612088338,1,530.6793684661811,1,0.46830727059462385,0.6156354589595345
1,77,2,0.36379512605875225,0.9,0.6362048739412478,0.09999999999999998,0.3681024369706239,2,0.33972506377577394,0.11541311895745367,0,640.55424372932,0,0.4232845014646436,0.6156354589595345
1,78,2,0.39920749085868124,0.9,0.6007925091413188,0.09999999999999998,0.35039625457065937,2,0.5462759227132579,0.2984173837362213,0,623.1187964729905,0,0.502233315430871,0.6156354589595345
1,79,2,0.44701420876077713,0.9,0.5529857912392229,0.09999999999999998,0.3264928956196114,1,0.4411924594178666,0.19465078624718588,0,578.5586173381826,0,0.48532668009868907,0.6156354589595345
1,80,2,0.41370405674999167,0.9,0.5862959432500083,0.09999999999999998,0.34314797162500416,5,0.4857491229937763,0.23595221048922282,0,560.2358483535627,0,0.4879586625474166,0.6156354589595345
1,81,2,0.4552825921483994,0.9,0.5447174078516006,0.09999999999999998,0.3223587039258003,10,0.5765781189637373,0.33244232726776163,1,592.6018754872418,10,0.5341772199484054,0.6156354589595345
1,82,2,0.43596895598004914,0.9,0.5640310440199509,0.09999999999999998,0.3320155220099754,5,0.44833142277914256,0.20100106465117026,0,567.8526671237016,0,0.4837314547008376,0.6156354589595345
1,83,2,0.40105047448957143,0.9,0.5989495255104286,0.09999999999999998,0.3494747627552143,10,0.39276742045322044,0.15426624656947685,1,523.4289319568961,10,0.4530151783085697,0.6156354589595345
1,84,2,0.3106970593494738,0.9,0.6893029406505262,0.09999999999999998,0.3946514703252631,1,0.4770334349251275,0.22756089803646587,0,564.1849448866819,0,0.4470600090561761,0.6156354589595345
1,85,2,0.41468757762465724,0.9,0.5853124223753428,0.09999999999999998,0.34265621118767137,5,0.600250165141782,0.3603002607527365,1,649.9321062478175,5,0.5259572533009267,0.6156354589595345
1,86,2,0.48923890857633806,0.9,0.510761091423662,0.09999999999999998,0.305380545711831,10,0.49566539866566905,0.24568418743439663,0,541.6067715346919,0,0.5194591415094219,0.6156354589595345
1,87,2,0.3883061002746754,0.9,0.6116938997253246,0.09999999999999998,0.3558469498626623,5,0.6677416288954818,0.4458788829599914,0,560.2090668251268,0,0.5371404285470183,0.6156354589595345
1,88,2,0.43760600203500777,0.9,0.5623939979649922,0.09999999999999998,0.3311969989824961,2,0.3676107616848147,0.13513767210648964,1,574.7823841008629,2,0.4573310908193192,0.6156354589595345
1,89,2,0.440193826291824,0.9,0.559806173708176,0.09999999999999998,0.329903086854088,2,0.5383692938536966,0.2898414965645279,1,533.4488377051565,2,0.5154282575449093,0.6156354589595345
1,90,2,0.40266523373847857,0.9,0.5973347662615214,0.09999999999999998,0.3486673831307607,2,0.5663984053735533,0.3208071536097041,0,524.0912878731068,0,0.5101231862158799,0.6156354589595345
1,91,2,0.49720021276457416,0.9,0.5027997872354258,0.09999999999999998,0.3013998936177129,10,0.6998836473013328,0.4898371197598164,0,472.71209692653076,0,0.5937694484211107,0.6156354589595345
1,92,2,0.3755975180244509,0.9,0.6244024819755492,0.09999999999999998,0.36220124098777456,5,0.5714082243702105,0.3265073588779169,1,543.5226233611401,5,0.5011211077024624,0.6156354589595345
1,93,2,0.3985250208581718,0.9,0.6014749791418281,0.09999999999999998,0.35073748957091405,1,0.5835158583811872,0.3404907569823338,0,451.1242925526793,0,0.5140587407584193,0.6156354589595345
1,94,2,0.45343897062171434,0.9,0.5465610293782857,0.09999999999999998,0.3232805146891428,5,0.6172440087783206,0.3809901663727316,0,573.8029086021128,0,0.5472102666212663,0.6156354589595345
1,95,2,0.4924345096949084,0.9,0.5075654903050917,0.09999999999999998,0.30378274515254583,5,0.40768508782723695,0.1662071308367019,0,548.1038335760742,0,0.4900273237683881,0.6156354589595345
1,96,2,0.3872671663213112,0.9,0.6127328336786888,0.09999999999999998,0.3563664168393444,2,0.47387027511389124,0.22455303763651496,1,560.152517579504,2,0.47431620314276757,0.6156354589595345
1,97,2,0.41077085688026416,0.9,0.5892291431197358,0.09999999999999998,0.3446145715598679,10,0.4791044539662146,0.22954107781026464,0,507.11837334129063,0,0.48469175313517765,0.6156354589595345
1,98,2,0.43938501117276296,0.9,0.560614988827237,0.09999999999999998,0.3303074944136185,5,0.47822671606626854,0.22870079195952744,0,600.0850330415138,0,0.494978676653574,0.6156354589595345
1,99,2,0.3554762365962265,0.9,0.6445237634037735,0.09999999999999998,0.37226188170188673,10,0.41689137251814823,0.17379841648006544,1,649.4466338688787,10,0.44471836200868664,0.6156354589595345
1,100,2,0.3531875849928478,0.9,0.6468124150071521,0.09999999999999998,0.37340620750357606,1,0.4761433118849169,0.22671245345273722,0,658.2160730233753,0,0.46247111803110086,0.6156354589595345
1,101,3,0.8627590039413897,0.4,0.1372409960586103,0.6,0.36862049802930513,10,0.6246859622751657,0.39023255146364977,1,527.9398053389295,10,0.5128967068600366,0.6156354589595345
1,102,3,0.8881063654270767,0.4,0.11189363457292334,0.6,0.35594681728646166,5,0.6355597573115834,0.40393620511395883,1,617.0610007262616,5,0.5266937336073538,0.6156354589595345
1,103,3,0.8865456966708026,0.4,0.11345430332919737,0.6,0.3567271516645987,2,0.3583112863477489,0.1283869779241785,1,580.6662628726341,2,0.4368823850475197,0.6156354589595345
1,104,3,0.8555204567470451,0.4,0.14447954325295487,0.6,0.3722397716264774,2,0.31117443146718715,0.09682952679892716,0,648.248107049495,0,0.41155158026768257,0.6156354589595345
1,105,3,0.8684237846271418,0.4,0.13157621537285824,0.6,0.3657881076864291,1,0.4778861178106452,0.22837514159612987,1,537.729035926399,1,0.46864647570032314,0.6156354589595345
1,106,3,0.8499821498939943,0.4,0.15001785010600566,0.6,0.3750089250530028,5,0.7107887484611415,0.5052206449389559,0,557.046726724684,0,0.5346138494539784,0.6156354589595345
1,107,3,0.8699294781354823,0.4,0.13007052186451773,0.6,0.36503526093225885,1,0.3819620586982372,0.1458950142849956,1,538.8520084931685,1,0.4387485890014222,0.6156354589595345
1,108,3,0.7549463594051817,0.4,0.24505364059481827,0.6,0.4225268202974091,10,0.7380895996883705,0.544776257168139,1,496.7169815284922,10,0.5018500638700234,0.6156354589595345
1,109,3,0.7716325436065681,0.4,0.22836745639343192,0.6,0.41418372819671595,10,0.6702294794751221,0.44920755515749317,1,535.9305535832816,10,0.4892238033610279,0.6156354589595345
1,110,3,0.8662742980125002,0.4,0.13372570198749978,0.6,0.3668628509937499,2,0.4991373382424775,0.24913808242778543,1,617.8073807953,2,0.4745797701518303,0.6156354589595345
1,111,3,0.875330720531669,0.4,0.12466927946833095,0.6,0.36233463973416546,1,0.39926133231579247,0.15940961148258168,1,695.7371482492151,1,0.44613024078860075,0.6156354589595345
1,112,3,0.8569336527888619,0.4,0.1430663472111381,0.6,0.37153317360556903,2,0.3859498280417029,0.14895726976542004,1,607.1675422774224,2,0.43551174498563816,0.6156354589595345
1,113,3,0.7029089331335764,0.4,0.2970910668664236,0.6,0.4485455334332118,2,0.6484819990891405,0.420528903142648,1,633.4151296504905,2,0.4545313807263273,0.6156354589595345
1,114,3,0.718200418210266,0.4,0.28179958178973397,0.6,0.44089979089486697,2,0.50694298672375,0.2569911917883962,0,473.03234718956463,0,0.4212660694933812,0.6156354589595345
1,115,3,0.779308556464254,0.4,0.220691443535746,0.6,0.410345721767873,5,0.745681476365106,0.5560408641940441,0,559.9156849403759,0,0.5146742754846302,0.6156354589595345
1,116,3,0.7918693615892345,0.4,0.2081306384107655,0.6,0.40406531920538274,1,0.29045237456072714,0.08436258188796494,1,589.3969733607112,1,0.3845126619572514,0.6156354589595345
1,117,3,0.8960065150570955,0.4,0.1039934849429045,0.6,0.35199674247145224,1,0.3394926638442154,0.11525526880404144,1,541.5369462129053,1,0.4339978048033218,0.6156354589595345
1,118,3,0.768312642091309,0.4,0.231687357908691,0.6,0.4158436789543455,5,0.4443315962505036,0.19743056742652057,1,604.7036078074179,5,0.4218577158178459,0.6156354589595345
1,119,3,0.8793576819812023,0.4,0.12064231801879766,0.6,0.3603211590093988,5,0.6076370077248007,0.36922273315674947,1,548.0858660092894,5,0.5141856889174993,0.6156354589595345
1,120,3,0.7447698131812641,0.4,0.2552301868187359,0.6,0.42761509340936793,1,0.4107012930218985,0.16867555208985935,1,547.5707571075034,1,0.40373206391681166,0.6156354589595345
1,121,3,0.7177405067514111,0.4,0.2822594932485889,0.6,0.44112974662429444,1,0.25082652960164786,0.06291394795200633,0,632.9033335666984,0,0.3495248697637637,0.6156354589595345
1,122,3,0.7257496796599288,0.4,0.27425032034007124,0.6,0.4371251601700356,2,0.4764904102897966,0.2270431110981387,0,585.5952111091275,0,0.4155396516011738,0.6156354589595345
1,123,3,0.8255800778981816,0.4,0.17441992210181845,0.6,0.3872099610509092,5,0.4351532220674755,0.18935832667570562,1,574.7309294647944,5,0.4397237994243207,0.6156354589595345
1,124,3,0.7005190048767292,0.4,0.29948099512327075,0.6,0.44974049756163537,10,0.7170426869330498,0.5141502148841677,1,601.0932660775508,10,0.4724095272886063,0.6156354589595345
1,125,3,0.7418698646673421,0.4,0.25813013533265794,0.6,0.42906506766632896,5,0.5494125429877067,0.30185414239221864,0,576.6062134805865,0,0.4423068726938137,0.6156354589595345
1,126,3,0.8062531507947068,0.4,0.19374684920529317,0.6,0.3968734246026466,2,0.5692216603337676,0.32401329859313116,0,512.7430690575901,0,0.47321964301822705,0.6156354589595345
1,127,3,0.8023354884231332,0.4,0.19766451157686682,0.6,0.3988322557884334,5,0.4394415197099891,0.19310884924502475,1,492.75094534614834,5,0.43267290566426175,0.6156354589595345
1,128,3,0.8474810412187639,0.4,0.1525189587812361,0.6,0.37625947939061805,10,0.6214860833031066,0.38624495173943596,1,496.65183530615496,10,0.5056932868801738,0.6156354589595345
1,129,3,0.878105456147979,0.4,0.12189454385202103,0.6,0.3609472719260105,10,0.4748345359178584,0.22546783650032795,0,541.2490279244927,0,0.4712485168180219,0.6156354589595345
1,130,3,0.79591642035085,0.4,0.20408357964915003,0.6,0.402041789824575,10,0.9128686771713379,0.8333292217605484,1,580.0523038646037,10,0.5719077652510031,0.6156354589595345
1,131,3,0.7863319092459359,0.4,0.21366809075406412,0.6,0.40683404537703205,5,0.4031880579496455,0.1625606100732067,0,524.9381329427827,0,0.416161691954625,0.6156354589595345
1,132,3,0.8215110444587146,0.4,0.1784889555412854,0.6,0.3892444777706427,5,0.4176671662798057,0.17444586178820287,1,603.1550885377408,5,0.4329240252443179,0.6156354589595345
1,133,3,0.7305718278368664,0.4,0.26942817216313364,0.6,0.4347140860815668,5,0.6711609528880251,0.4504570246815619,1,561.2327090066289,5,0.47234187327905347,0.6156354589595345
1,134,3,0.8611729773482287,0.4,0.13882702265177127,0.6,0.3694135113258856,10,0.438710614192511,0.19246700300517025,0,601.1851020562731,0,0.45361573721091697,0.6156354589595345
1,135,3,0.7224077804336104,0.4,0.2775922195663896,0.6,0.4387961097831948,2,0.5665418767816333,0.32096969814725534,1,582.2448482710679,2,0.4395746977186939,0.6156354589595345
1,136,3,0.8950134325890285,0.4,0.10498656741097145,0.6,0.3524932837054857,2,0.5313021902430084,0.2822820173570179,0,503.7400038474173,0,0.49576422642942397,0.6156354589595345
1,137,3,0.811352578602786,0.4,0.18864742139721402,0.6,0.394323710698607,10,0.8028381871431651,0.6445491547353238,1,533.7251360336239,10,0.5459681716998612,0.6156354589595345
1,138,3,0.8935988133008469,0.4,0.1064011866991531,0.6,0.35320059334957654,10,0.7236956779633634,0.5237354343028522,1,396.54286798555154,10,0.5574426708763014,0.6156354589595345
1,139,3,0.7229673649478406,0.4,0.27703263505215936,0.6,0.43851631752607967,2,0.4654280927035355,0.21662330947765085,1,591.9374841068924,2,0.4114069809459573,0.6156354589595345
1,140,3,0.8864028684513868,0.4,0.11359713154861317,0.6,0.3567985657743066,1,0.3897132860892709,0.15187644535449793,1,570.4381746891855,1,0.4469327893875602,0.6156354589595345
1,141,3,0.7268829353877948,0.4,0.2731170646122052,0.6,0.4365585323061026,5,0.4120466151034806,0.1697824130182359,0,601.2460213931397,0,0.39780280863305256,0.6156354589595345
1,142,3,0.7175736222485313,0.4,0.2824263777514687,0.6,0.44121318887573435,5,0.6621643552068524,0.43846163330650656,1,604.7294286071019,5,0.4643977598052291,0.6156354589595345
1,143,3,0.7943152377100317,0.4,0.20568476228996835,0.6,0.40284238114498416,5,0.5346352454043262,0.28583484562854405,0,575.3658600895988,0,0.4582095644783151,0.6156354589595345
1,144,3,0.8491949051097436,0.4,0.1508050948902564,0.6,0.3754025474451282,2,0.5198070736979781,0.2701993938664552,0,530.4407975279497,0,0.4746338133033158,0.6156354589595345
1,145,3,0.736246613233132,0.4,0.263753386766868,0.6,0.431876693383434,5,0.5709592123742289,0.3259944221949998,1,590.1249679387406,5,0.4462492711469016,0.6156354589595345
1,146,3,0.856302896350283,0.4,0.143697103649717,0.6,0.3718485518248585,5,0.5000782315169325,0.2500782376371028,1,590.9631683187963,5,0.47113815675168325,0.6156354589595345
